"id","Temperature","Humidity","Pressure","WindSpeed","Rainfall","Season","Location"
9506,-1.28238729666919,53.2007839530706,973.594099699758,6.02991947438568,NA,"Summer","City"
8157,-6.18265126366168,16.6107787983492,985.004561225822,25.8215276082046,NA,"Winter","City"
6216,11.0325773246586,67.2607318265364,1011.64456369933,29.8643725854345,NA,"Spring","City"
8780,3.00538057927042,72.2278540721163,987.375113789444,22.2614751686342,NA,"Winter","Village"
1599,-10.9560531005263,15.5279913451523,995.960144787359,16.3911728491075,NA,"Autumn","City"
4237,7.72122019901872,95.8569367183372,974.412626993815,7.34453574987128,NA,"Summer","Town"
3937,39.4270430365577,10.4795878287405,1036.097593582,28.7059535784647,NA,"Summer","City"
4089,-2.83164329361171,45.1672481605783,1004.24917329531,23.4895443753339,NA,"Winter","Town"
2907,3.0647590290755,81.3310104189441,984.691241460622,24.5078153908253,NA,"Autumn","City"
294,3.18724070675671,74.2598044686019,994.457012377886,13.7657652189955,NA,"Autumn","City"
8469,-11.1339337099344,10.9627473633736,1004.54625415895,17.1577575313859,NA,"Summer","City"
41,2.77355443220586,90.7127667684108,986.029084553462,25.9455862431787,NA,"Winter","Town"
8508,17.3389432951808,45.7283703610301,1000.0104392877,29.6755290962756,NA,"Spring","City"
7391,16.5047415625304,38.6144945397973,1007.67288136185,7.83716062316671,10.4719284921885,"Summer","City"
6672,29.9661890603602,99.5629359735176,1005.1815152051,4.5774441305548,NA,"Autumn","Town"
7284,-11.8771075410768,53.8178154267371,990.183439272013,16.6739094885997,NA,"Winter","City"
2504,4.70787360798568,13.8113041175529,1013.70326107518,11.8419374409132,NA,"Winter","City"
6742,18.6150356661528,39.1007797792554,1003.30838914896,14.2390149249695,NA,"Winter","City"
9375,2.65692942775786,95.4210155876353,972.31306231457,29.2707948200405,NA,"Autumn","City"
8944,20.4012577468529,84.947850368917,992.992672561067,21.1353490082547,NA,"Winter","City"
8566,16.1836887290701,25.2643962856382,1016.23405438357,29.4594035320915,NA,"Autumn","Town"
6129,37.1409745141864,1.49135424289852,1036.33659719983,14.5702251582406,NA,"Autumn","City"
4612,-1.7297701491043,87.2383535606787,995.928373453437,29.9002741905861,NA,"Summer","Town"
2117,-11.2577150715515,79.2771362233907,1000.54252227197,6.35151573456824,NA,"Winter","City"
6134,37.6427633780986,23.1396222487092,1019.57829375169,14.1519488906488,NA,"Autumn","Town"
755,-11.9825129210949,64.5574719645083,1008.56462559139,9.94065953884274,NA,"Summer","Town"
6553,16.1447249911726,21.3007641024888,998.01790370292,23.1145496852696,NA,"Spring","Town"
5428,28.4226748067886,63.5928669478744,1000.99192723437,7.43004210060462,NA,"Winter","Town"
9198,5.98621984478086,33.2470741355792,1005.19528927552,26.1544755077921,NA,"Spring","City"
7127,38.820014600642,50.0256040832028,1019.6199653487,15.0343152531423,NA,"Winter","City"
9640,16.9408154953271,58.0400775419548,1018.86286073686,22.9162500891834,NA,"Winter","Town"
3358,-3.20030676200986,7.08324855659157,1016.36625790405,27.1917665074579,NA,"Spring","City"
3980,27.1034938795492,3.79626122303307,1026.37346568846,28.1580636324361,NA,"Winter","Town"
9326,35.423763114959,83.7607636814937,1007.93404922482,27.232551346533,NA,"Winter","Town"
3230,29.7358313668519,25.1856087939814,1024.33565674804,11.2880514794961,116.843505389988,"Spring","City"
5603,12.7499446831644,9.47608770802617,1020.9493113512,24.6165823680349,NA,"Autumn","City"
9693,-11.9267197884619,9.0392911573872,1013.80350936562,17.2006500698626,NA,"Winter","City"
4576,-17.3530412884429,19.4945486262441,999.633918471873,23.2889178581536,NA,"Autumn","City"
3783,3.8337242975831,71.74017210491,989.267788103824,5.96535023767501,NA,"Autumn","Town"
7831,12.6894342713058,27.1158283110708,987.580530257635,3.00206939689815,NA,"Summer","Town"
5967,-12.2631709184498,78.0665289377794,977.266880644527,17.3113643657416,NA,"Summer","Village"
9301,15.3974152775481,36.8537320289761,1008.60812015162,8.74437877675518,NA,"Spring","Town"
7816,6.53700094670057,96.8371110036969,991.362800763255,29.4841367402114,NA,"Spring","City"
9267,22.3667982267216,37.5123597215861,1025.56194264768,6.65836673928425,NA,"Spring","City"
1386,-3.78512593451887,42.1566026983783,1020.72245415854,9.20641119824722,NA,"Winter","City"
4706,-1.44424462690949,78.6328603047878,990.923545887997,19.4245984847657,NA,"Winter","Town"
2378,9.44183417595923,54.8993014730513,1003.80453551538,13.4648941154592,NA,"Winter","City"
4044,-5.30444994568825,62.7837463049218,985.405936438695,22.5545505573973,NA,"Winter","Town"
686,29.4497677823529,72.122560092248,1002.23947689949,3.68211873108521,NA,"Autumn","Town"
6078,24.68475474976,30.8462343877181,1019.01012105918,0.911417186725885,NA,"Winter","City"
5027,-6.69759470038116,90.8537260256708,1000.04128693119,18.1568823941052,NA,"Spring","Village"
6387,38.6051007313654,45.1827094191685,1023.97044658415,3.25406801188365,NA,"Autumn","City"
9039,-7.69653467927128,42.3940238310024,999.073611536632,21.600993219763,NA,"Summer","Town"
7281,-10.8536219829693,96.8043878674507,996.679879689833,2.9514311417006,NA,"Autumn","City"
9175,-3.54342748411,36.5741236601025,1006.26894717178,12.1989402989857,NA,"Summer","Town"
4715,4.13004780653864,61.5198148414493,1008.24315484659,7.72716710809618,NA,"Summer","City"
151,23.1627154769376,19.0935448976234,1035.00814304621,27.2102248342708,NA,"Summer","City"
6810,13.275552499108,23.9615731406957,998.641539467299,9.63774166535586,NA,"Winter","Town"
9830,-1.00388784892857,85.2693664608523,982.627545218932,24.0265180100687,NA,"Winter","City"
8174,35.4282833496109,37.2418469749391,1024.08229232902,24.4508507684804,NA,"Summer","Town"
6911,-11.8899724213406,60.6995614245534,986.796112281899,0.868298553396016,NA,"Summer","Village"
2208,-18.8367915386334,49.5856608031318,1003.85273068352,11.0965856909752,NA,"Autumn","Village"
1029,39.2509719543159,35.3994210716337,1028.48974900423,7.07385579356924,NA,"Autumn","City"
8518,28.3122785622254,54.3673550477251,1010.05177433337,23.5596068180166,NA,"Spring","Town"
7448,-2.26373449899256,72.0938696758822,993.412987781728,8.51355737540871,NA,"Winter","City"
7735,36.2131306622177,39.7637459915131,1009.59218152188,29.2330548120663,NA,"Winter","City"
8011,-10.471342112869,47.2624971996993,1004.9916887192,26.5436995821074,NA,"Summer","City"
1956,-5.29952047858387,27.7575478656217,993.105721725822,11.3112529157661,32.9565851483494,"Spring","City"
8172,-8.3914150018245,76.6975987004116,996.825897475678,8.15729505149648,NA,"Summer","Town"
5358,2.07526376470923,99.3457862641662,998.627902906348,19.0643322304823,NA,"Spring","City"
5884,-4.90397525485605,90.1627007406205,963.417572063932,15.9880683012307,NA,"Summer","Town"
4093,-10.0469479709864,29.4909626012668,987.939724835831,10.0042793224566,NA,"Spring","City"
985,8.27658977825195,44.221122818999,1008.72696836474,18.8480959064327,NA,"Summer","City"
6183,-14.4894302310422,32.8097194666043,982.56722805213,16.675280991476,NA,"Summer","City"
986,-5.81662335898727,47.5180167239159,1003.92719890777,19.5685853948817,NA,"Winter","City"
4233,2.75604333728552,88.1530315149575,965.557174359801,10.7885137014091,NA,"Summer","City"
1584,-11.1438717413694,7.70836409647018,1007.86537521607,10.4531940585002,NA,"Summer","City"
4685,1.07148014940321,25.6646485300735,1000.52070938093,16.4287957199849,NA,"Summer","City"
7864,-11.0781314130872,10.2834063116461,996.346238175939,19.107205721084,NA,"Spring","Town"
4776,39.4401598908007,27.1150002023205,1021.08385199851,29.1192943858914,NA,"Winter","Village"
6644,-10.7294367533177,53.7300443975255,971.750413249489,16.1601421446539,NA,"Winter","Town"
9894,25.2788577741012,44.0489111235365,1029.29629161437,19.2970366962254,NA,"Autumn","City"
8536,-11.9635082548484,1.82096902281046,1000.2525764051,6.32169570308179,NA,"Summer","City"
7478,-12.169383065775,2.8404357843101,1001.64997920193,15.0686850724742,NA,"Summer","Town"
2507,0.310716587118804,10.7919854810461,1006.68032235951,24.4852521945722,NA,"Summer","City"
195,-15.6648133229464,77.995588327758,982.416247916864,8.95357057917863,NA,"Spring","Town"
3124,23.8066930463538,46.694199857302,999.404538956154,0.345219767186791,NA,"Winter","City"
6678,-18.0495848879218,91.9828030047938,974.90124070088,19.5499166753143,NA,"Winter","City"
4650,-2.16243905946612,6.02641843724996,1016.30094942652,8.01493630511686,164.723352901638,"Autumn","City"
2132,-11.7423471016809,7.51169668510556,999.356218161744,6.98952549370006,NA,"Spring","City"
3464,-17.0893179764971,38.2087017409503,996.10652679038,25.3093419852667,93.0760364979506,"Winter","City"
9518,10.0449853250757,60.3126192931086,1004.00399580487,28.1997770187445,NA,"Spring","City"
3949,17.9489642381668,17.9113883525133,1013.69695204652,15.3061270248145,NA,"Spring","Town"
7757,35.1761880423874,87.238037539646,991.881544518042,4.51011875644326,NA,"Autumn","Town"
2758,1.76964418031275,21.9297366915271,996.075713816766,5.25531081017107,NA,"Winter","Village"
3833,-5.29879379551858,43.4185617836192,994.11942112884,12.704062841367,NA,"Autumn","City"
712,32.626202586107,78.5164911299944,992.976038592098,10.2946270653047,NA,"Summer","Town"
9644,17.3389539401978,57.8248155303299,983.26783222955,4.08245674800128,NA,"Summer","Town"
5370,10.3715052129701,60.2307990891859,986.040447998411,6.0271857236512,NA,"Summer","City"
3501,-8.03589303046465,40.6655676895753,997.871594189375,4.54291693400592,NA,"Autumn","City"
3069,16.9707597605884,37.9455516580492,1006.38066199395,15.328797257971,NA,"Spring","City"
8720,22.764211636968,10.3020710404962,1029.53365279725,7.70998515654355,NA,"Summer","City"
4055,35.7682229299098,72.4417190998793,1017.05236639911,8.80702305352315,NA,"Summer","Village"
9761,-14.6148302778602,5.96623308956623,1011.75887244347,18.8842875603586,NA,"Autumn","Village"
473,34.6770672220737,72.6460933918133,1018.17830180206,7.19365893630311,NA,"Summer","City"
6098,18.1994165666401,62.9090894013643,994.315296725353,17.888394696638,NA,"Spring","City"
1149,4.78548553306609,39.1372740268707,1007.66924902352,20.3744764672592,NA,"Spring","City"
2037,12.0178117603064,60.9280672390014,1005.28799284541,29.8817198281176,NA,"Autumn","City"
2313,38.297282224521,90.6066844705492,1005.72390096611,26.6660725325346,NA,"Winter","Town"
7741,-18.0310856504366,22.2386493580416,979.188704146296,8.54192570317537,NA,"Autumn","City"
8650,-3.08969689067453,32.020918536,1002.56977945687,17.26595668355,NA,"Autumn","Town"
1078,-17.2651084326208,40.9103630343452,989.415698843025,18.9235606184229,NA,"Winter","Town"
5015,27.3013255698606,82.9469641437754,997.204424603747,1.82102251332253,NA,"Spring","City"
5658,32.223860421218,40.5706934630871,1025.79848464528,7.19712423160672,NA,"Spring","Town"
6379,27.9684229707345,76.6105275833979,1007.33017461243,8.00243175588548,NA,"Summer","City"
1313,-3.68425839114934,32.3391532991081,998.991136888732,6.32121870992705,NA,"Spring","City"
185,24.5359871163964,19.638338079676,1021.50261758673,25.7607638183981,NA,"Spring","City"
7933,29.9741466296837,45.0555124087259,996.274595923116,10.982750938274,168.383902637288,"Spring","City"
413,-5.59102351311594,48.0625920463353,1016.31227590126,12.1582866855897,NA,"Spring","Town"
4723,8.74566921498626,80.862889601849,977.341075496809,28.3383550797589,NA,"Autumn","City"
1333,31.5519226249307,71.8402742873877,1031.68902933347,1.10650017857552,NA,"Summer","City"
4875,22.6992143504322,49.1579307476059,989.911099773093,15.6369179533795,NA,"Spring","City"
9753,21.1246460396796,78.2375696115196,1001.15027317567,11.1114363488741,NA,"Autumn","Town"
564,-17.671044128947,19.376277946867,1012.45677501579,17.7230203198269,NA,"Autumn","City"
8986,20.2631196379662,67.3775789327919,999.595341026773,19.3558699241839,NA,"Autumn","City"
9607,28.1537427566946,55.2129483548924,1014.30562387746,11.5281553147361,NA,"Winter","City"
3799,32.4050779500976,2.95838569290936,1048.78322016276,8.59035682864487,NA,"Winter","City"
9562,17.1620044205338,78.4819200169295,1002.63982415315,0.851448699831963,NA,"Autumn","Town"
4256,10.6136321462691,9.45856440812349,1012.99272995443,15.393394168932,NA,"Winter","Village"
3581,35.3657009731978,91.7628848925233,1008.2826441924,13.7310042581521,NA,"Summer","City"
3129,19.2111416859552,26.1146232485771,997.117480728108,14.0279512479901,NA,"Autumn","Town"
6601,-10.1324294833466,28.6477660760283,994.984201631738,7.01200283830985,NA,"Winter","City"
4713,-3.49421647842973,47.4596865242347,990.892713039041,15.7075823703781,NA,"Spring","Village"
8549,30.9864632179961,5.08865872398019,1037.0652386578,24.755301901605,NA,"Autumn","City"
279,8.74463842250407,42.9707480594516,1010.85043467157,2.18033210607246,NA,"Spring","Town"
4366,10.7296556513757,71.8708388740197,991.744347971386,20.7863121991977,NA,"Winter","City"
6790,14.5977194514126,95.4421148169786,989.870409738342,7.62855783803388,NA,"Winter","Town"
6491,-7.23173079546541,42.8678388008848,998.224958572636,7.42983869975433,NA,"Autumn","City"
3201,10.7016386510804,17.5767890643328,986.464528949564,0.568383168429136,26.3094330206513,"Summer","City"
2266,21.0456556687132,18.1193661410362,1003.28624850056,9.3804400996305,NA,"Spring","City"
618,-7.60826491285115,88.1285858340561,1001.85245790217,11.759713946376,NA,"Summer","City"
1905,-12.7138032531366,84.7378977108747,1001.30455136553,29.744977382943,NA,"Winter","Village"
8529,-4.03748337179422,44.2584173521027,999.516495483966,22.9606968071312,NA,"Autumn","City"
539,11.4584269560874,4.83068290632218,999.418397297918,9.05662281671539,NA,"Spring","City"
9148,2.39279256667942,59.8994352389127,1007.08641606699,26.7665690090507,NA,"Spring","Town"
3625,31.8580105761066,8.76220627687871,1030.11968651511,7.26144497981295,NA,"Summer","Town"
6868,14.7663412149996,92.7697886480018,985.380209621328,9.50579569442198,NA,"Autumn","City"
3462,38.496134635061,89.9324409430847,1012.44509016856,20.3427436645143,NA,"Summer","City"
5618,-5.643499228172,8.72367508709431,1025.35938361958,2.35335842007771,NA,"Winter","Town"
6815,-13.6365057714283,18.0587275885046,1001.27397051311,11.2461907393299,NA,"Autumn","City"
7005,7.27474148850888,87.1363188372925,977.816795186713,21.4464358985424,NA,"Spring","Town"
6801,7.46217073407024,67.3229628475383,1021.36885380805,27.8871737164445,NA,"Summer","Town"
3008,26.4151953486726,36.4423180930316,1014.08411098536,14.1433501825668,NA,"Autumn","City"
9637,-2.90452346671373,91.5242378832772,988.204228462321,19.7984859254211,NA,"Summer","City"
6804,26.6633433941752,56.0131418053061,1010.2940470757,14.9840084114112,NA,"Winter","Village"
2211,19.6742986235768,40.0111478986219,1007.89430116824,15.4460737248883,NA,"Autumn","Town"
2286,38.5887234006077,50.981412967667,1010.91898903299,6.56014162581414,NA,"Autumn","City"
5793,-3.17327023483813,19.0883186878636,1005.49807146836,3.72551676118746,NA,"Spring","City"
7684,-14.1921921167523,87.7762800548226,956.210834733745,2.77485547587276,126.436992594972,"Spring","City"
9920,31.7005252605304,31.7825653823093,1019.31970722146,29.4022841728292,NA,"Summer","City"
5509,-1.60066337324679,79.2648494942114,988.385131215901,9.52092590276152,NA,"Winter","City"
4213,14.4788984302431,64.3600285518914,1001.59486327152,11.2238723505288,NA,"Spring","City"
9271,7.08951947744936,72.4010184640065,991.935443487317,10.6361033208668,NA,"Autumn","Village"
9433,24.715446094051,34.4195779412985,1033.6119667566,7.21014851471409,NA,"Winter","City"
7826,8.16733756568283,33.930433425121,997.268575305106,14.8256346769631,NA,"Summer","Town"
1706,16.9571825303137,21.0371114313602,1010.23012980179,24.1525277076289,NA,"Summer","Town"
7879,2.05655036959797,9.2315869173035,1021.97163010368,22.5144535372965,NA,"Winter","City"
9065,29.5101752085611,79.4271669816226,1017.56041779511,1.28605010686442,NA,"Summer","Town"
8081,16.8246301077306,19.595482503064,1024.35140518908,24.9862074991688,NA,"Winter","City"
8949,26.6403594333678,50.5401185015216,1017.51872153824,16.2795706582256,72.9771066922694,"Autumn","Town"
988,-12.4428328918293,82.9442534130067,972.567933342053,1.65883667534217,NA,"Winter","Town"
9970,-10.3428355790675,98.2647753087804,995.90668826132,15.6781380088069,NA,"Summer","City"
4807,-2.13902262039483,96.905967220664,996.122035293468,1.12274809973314,NA,"Autumn","Town"
5588,39.3392224283889,78.0553355114534,1019.43180887623,23.8791771722026,NA,"Summer","Town"
9426,15.897533223033,19.1971273161471,1006.91596195275,26.7236444097944,NA,"Spring","City"
9617,-3.72109983116388,97.7124659577385,981.812918415835,29.3579933582805,NA,"Winter","City"
3809,-14.5525190141052,47.1433320548385,982.029025413398,10.1161998300813,87.7371153328568,"Winter","City"
7426,5.78232921194285,17.064540181309,1015.25029183746,0.757202042732388,NA,"Spring","Town"
2225,20.4205425921828,61.8476339848712,1004.07879342429,9.56795967416838,NA,"Spring","City"
1165,-17.5299583841115,92.7200097590685,967.41409476534,17.6892916951329,NA,"Spring","City"
6083,14.0552754653618,84.2567928135395,989.903131273797,7.87416344275698,NA,"Spring","Town"
7634,26.8435929948464,16.8197346618399,1010.81254675181,17.5604834896512,NA,"Spring","Town"
2213,7.47340601868927,10.5271403444931,1033.44665356886,27.2877936763689,NA,"Autumn","City"
1612,3.26323176734149,15.777123067528,1008.49623751943,2.49759488739073,NA,"Autumn","Town"
3853,-8.70724057313055,44.7821277892217,999.634893645286,29.5632003410719,NA,"Spring","City"
5565,15.0091162091121,76.9493766594678,1006.6623655719,6.7761016334407,NA,"Spring","City"
710,14.3125740904361,89.4707055296749,987.102244941475,15.9759026113898,NA,"Autumn","City"
8042,25.9303487418219,59.0150591218844,1013.42578419236,13.7346105230972,NA,"Summer","City"
1258,-2.02372958417982,25.7224240107462,1001.93392280066,13.7422239664011,50.8926614653319,"Winter","City"
2470,27.4627387709916,19.4462011801079,1028.82545382697,24.4345518155023,NA,"Spring","City"
2112,38.5386157268658,24.1106014931574,1008.32456505883,21.4407553779893,NA,"Spring","City"
6224,-8.96263572387397,91.1150679923594,966.757567054441,5.73858643183485,NA,"Summer","City"
3035,-14.4860413996503,19.4646236486733,982.062802243271,19.5470380573533,NA,"Winter","City"
2339,25.1846420532092,31.3917695078999,1013.09909309338,10.4403528082184,124.234716640785,"Spring","City"
6909,-7.30924184434116,29.8237186158076,993.410465160441,5.33433596603572,NA,"Autumn","City"
1347,-13.2998540345579,89.6773969987407,992.615148380696,25.6896682432853,NA,"Autumn","Village"
6623,29.0248055569828,49.7768301749602,1005.69638802574,25.4946554428898,NA,"Autumn","Town"
7728,-15.6377307372168,92.5253285793588,974.696868463073,1.51828495552763,NA,"Spring","City"
8983,3.58681339304894,18.3057258604094,1001.50900340903,7.62361440109089,NA,"Spring","Town"
5001,23.8896203972399,61.5441169822589,996.529472906583,11.8656470021233,NA,"Winter","City"
9533,-6.82452686131001,46.2313300697133,988.03240559894,29.6147418790497,NA,"Autumn","City"
5407,37.6382960891351,2.38357910420746,1018.45885220735,4.38747509848326,NA,"Spring","City"
5854,-10.0836954638362,43.6523281037807,992.728463154199,15.0845980178565,NA,"Spring","Town"
4388,20.8778449799865,87.0580244809389,984.034882482175,26.6636546887457,NA,"Winter","City"
5346,-17.6149715296924,83.8409495772794,985.330584228911,4.8898947564885,NA,"Autumn","Town"
1708,-15.1615035906434,35.3036465356126,976.821375796257,18.8947213534266,NA,"Spring","City"
4701,15.1425653975457,98.7780707189813,991.678381927837,8.42438663821667,NA,"Spring","City"
1835,14.5615728991106,47.8712944779545,1001.10352629316,9.85184399876744,NA,"Winter","Town"
3111,-9.77780479472131,14.7857402218506,988.909802392655,7.9535224288702,NA,"Summer","Village"
9453,39.5016164239496,3.61950267106295,1042.002786064,1.52774403803051,NA,"Spring","Town"
6309,1.53120222501457,82.4352841125801,987.444339314694,14.1470109438524,NA,"Spring","City"
9911,30.0645122909918,71.4269488817081,1014.07174026219,0.694288518279791,NA,"Spring","Town"
9249,19.4311004551128,89.8114522220567,991.222670847583,10.3850327292457,NA,"Spring","City"
8275,-8.38970725890249,42.5871765939519,999.680546501121,5.65716131357476,NA,"Summer","Town"
3468,35.9353101765737,46.4579985942692,1007.4131446035,6.03650364791974,NA,"Autumn","City"
9058,25.7036536885425,8.20535467937589,1018.80273887191,26.2960131699219,NA,"Summer","Town"
7377,39.494645181112,6.76951841451228,1019.08477585931,24.1041050618514,NA,"Spring","City"
4172,28.1963829649612,28.8436197675765,993.513091588471,19.4778188620694,NA,"Autumn","City"
5214,6.67627360206097,91.5441271848977,976.399258138434,1.58732504351065,NA,"Summer","City"
7385,31.8039785232395,62.8725058631971,1015.46033413303,16.7491471278481,NA,"Winter","Town"
7090,-16.3332619285211,50.9873512201011,972.513248926005,13.8552781334147,NA,"Autumn","City"
6518,-0.339162275195122,56.3437386415899,1006.62266830898,9.94583284249529,NA,"Spring","Town"
2163,3.2730876840651,76.0289065539837,990.85103918566,12.2657719161361,178.456744877622,"Spring","Town"
5497,15.2180519094691,58.2266618032008,986.687298190692,10.6153168086894,NA,"Spring","Town"
7633,30.5389763182029,4.55417709890753,1029.80236466373,14.9617162719369,NA,"Winter","Town"
682,32.7161574084312,32.4467040132731,1027.57151094389,5.42315890314057,NA,"Summer","Town"
9936,38.21641033981,92.1713187592104,988.508104272597,22.9267301573418,NA,"Summer","Town"
7082,-11.786952377297,61.2641755258664,988.597135354162,22.0930825942196,NA,"Winter","City"
1562,39.8871729057282,33.7576215388253,1031.42955851137,25.1311954949051,NA,"Summer","City"
6541,26.3243561098352,55.9378139209002,1003.80037212626,9.48006274178624,NA,"Summer","City"
3814,-13.8211349304765,70.1855430612341,976.901682780521,20.949471979402,NA,"Summer","City"
9181,22.3460757452995,3.45801699440926,1030.31575417722,3.98961135651916,NA,"Winter","City"
4052,2.98220172524452,33.3035842282698,1004.17043840257,29.0151981194504,NA,"Summer","Village"
8176,15.426145340316,22.7489966433495,1025.6492878615,12.3946669301949,NA,"Autumn","City"
5567,-10.617942577228,51.320018642582,1007.46437222881,4.5471531059593,146.921149082482,"Summer","Town"
1362,29.4833100913092,43.9580826321617,1024.96339360014,7.69209871999919,NA,"Summer","City"
2154,-11.736521483399,91.7564321076497,956.856366870243,1.07454560464248,NA,"Spring","City"
3959,-16.3007232127711,65.4090606607497,991.175324683854,29.1623152513057,NA,"Summer","City"
6155,34.3257942749187,4.03374715242535,1017.83234604857,27.6759742037393,NA,"Autumn","Town"
4721,0.2875986834988,14.8118893383071,1007.55645814209,10.2770725172013,NA,"Summer","City"
386,29.1141767753288,38.815649994649,1007.6928145494,26.0304389800876,NA,"Winter","Town"
8333,32.2148415073752,35.5270337313414,1014.25387989897,4.60944292601198,NA,"Summer","Town"
31,24.2557370662689,31.3714144285768,1025.9681104265,26.6676098504104,NA,"Spring","City"
4190,35.5338571220636,5.97060604486614,1032.21193984477,15.8031100407243,NA,"Autumn","Town"
3786,30.4344629822299,19.0700759878382,1013.09089051209,19.5822264463641,NA,"Autumn","City"
7588,9.56597391981632,31.6818072926253,1005.29876989454,14.5286145131104,NA,"Autumn","City"
8370,-13.7338209385052,82.3307813610882,987.818793790884,29.1841690102592,NA,"Autumn","Town"
5532,-4.56454889848828,47.3942353157327,997.113011363607,25.0574625888839,NA,"Winter","City"
4620,-14.6589241037145,41.6158658917993,981.838101761248,10.2682294417173,NA,"Autumn","City"
5698,29.4724209373817,96.0268266033381,997.110025069409,17.9074625624344,NA,"Spring","City"
204,6.56777609605342,27.4612110573798,1003.31003881807,7.06839045742527,177.431200118735,"Autumn","Town"
3247,-2.92945304885507,14.5800140453503,1000.56654140639,5.76674712589011,NA,"Summer","Town"
2421,-12.04965793062,89.7318477975205,980.769391370107,9.33994763530791,48.197457427159,"Summer","Town"
9908,19.8746086470783,44.0152743598446,1021.19652480986,20.2524893218651,5.72368702851236,"Spring","Town"
7632,-14.3895533587784,76.2189024593681,985.880227663669,10.9087109542452,NA,"Autumn","City"
2432,38.4238450229168,39.1019518719986,1013.39384603585,1.95762898307294,NA,"Winter","City"
5242,6.46727190818638,3.49189050029963,1012.2012453935,15.2717365371063,NA,"Summer","City"
7567,-8.80521665327251,83.6336300009862,995.388039961883,11.1837263940834,NA,"Autumn","Town"
2363,-16.3319952972233,91.6158719453961,962.673075337078,2.72292646346614,NA,"Winter","Town"
259,14.2740338481963,52.0611255196854,985.172873709022,4.69356689136475,NA,"Autumn","Town"
5985,-2.16383016202599,16.4818766759709,1005.64616314062,15.6082194065675,NA,"Winter","City"
5409,-7.80623484868556,61.9255948578939,991.183353870042,4.54926203470677,NA,"Winter","Village"
7216,-0.108208754099905,66.7781969765201,1008.86491302244,14.1306266002357,NA,"Autumn","City"
9547,18.3208734728396,99.2829406168312,978.909514680341,29.0971747459844,NA,"Spring","Town"
