"Temperature","Humidity","Pressure","WindSpeed","Rainfall","Season","Location"
24.9277231702581,78.6272123223171,1005.30277544094,19.0229492029175,NA,"Spring","Town"
20.6366098113358,60.8419969212264,1007.07671510006,28.2987244147807,NA,"Summer","Town"
-9.72414017654955,96.6832089470699,981.044882019993,5.61537054833025,NA,"Summer","City"
-4.33472217060626,54.0727116866037,1002.67292516078,13.1647833972238,101.701708463952,"Winter","City"
10.8647760795429,38.0359278991818,1013.4398915313,16.0895251692273,NA,"Summer","Town"
20.5364364711568,69.2088927840814,1015.77654324415,10.9738897718489,NA,"Spring","City"
38.9690318750218,88.2301741046831,1005.436652758,19.3796376697719,NA,"Summer","City"
25.5726560531184,50.0917657278478,1014.50210938784,2.3052053921856,61.9087225291878,"Summer","Town"
13.9893054449931,84.5622840570286,973.255833104329,27.0491764694452,NA,"Spring","City"
30.9813831141219,8.03378743585199,1039.71548630273,24.8284719628282,NA,"Summer","City"
-8.63156387582421,65.7441545510665,998.157804003428,6.31005531409755,NA,"Winter","City"
-3.72280311770737,38.6883703991771,997.752873132573,2.24034933373332,NA,"Winter","City"
29.6895091142505,20.9538949187845,1040.74470534505,6.95802572183311,131.092819245532,"Summer","City"
21.5922892233357,93.3414286002517,993.631914329281,6.02533115074039,NA,"Autumn","City"
-5.56731562130153,91.5783888427541,986.513182479006,11.6473729466088,NA,"Winter","Town"
-17.4206722388044,4.73857040051371,988.365033984603,18.8357635354623,NA,"Summer","City"
-11.571254353039,65.1630314765498,990.042188753884,5.92693501152098,199.444859195501,"Summer","City"
-7.01687509659678,56.0103349853307,985.192519592084,9.61580942384899,NA,"Winter","City"
8.76391385216266,53.7969692610204,995.203336737715,29.6129021421075,NA,"Spring","Town"
-8.15537946298718,94.3813888821751,999.870874467986,5.54615196073428,NA,"Winter","Town"
23.1613502604887,49.8551166150719,1021.63870555464,13.8378874305636,NA,"Summer","City"
-19.5269156759605,32.5191501760855,986.82696373204,27.2172642988153,NA,"Autumn","Town"
2.52939787693322,48.3291333774105,1009.5860285384,10.2476669568568,NA,"Spring","Town"
10.8644624985754,69.320725905709,1008.04516274878,27.955569291953,NA,"Autumn","City"
-19.9057667469606,76.671571074985,986.283783529879,3.01037881057709,NA,"Spring","Town"
14.896240150556,31.5410019597039,1011.35698238577,3.39566982351243,NA,"Summer","City"
-10.5256875092164,3.16513832658529,1009.74415725139,26.9966217898764,NA,"Winter","City"
1.54169835150242,65.9316555131227,1002.85103222303,7.17000428354368,NA,"Autumn","City"
18.7379127042368,21.2422505021095,1012.44618776726,7.43742944905534,NA,"Autumn","City"
26.5494017582387,9.12487551104277,1039.36348579845,25.2688101469539,NA,"Summer","City"
13.8188104936853,98.2144652632996,989.510814645578,7.15555599890649,NA,"Summer","City"
-5.97779608331621,26.7258324893191,1013.60182131726,17.0344431675039,191.120623424649,"Winter","City"
-14.6011690190062,31.2739541055635,999.259548279655,16.3631441211328,NA,"Winter","City"
-14.8632761044428,85.7480519916862,973.513382003801,11.9091902347282,NA,"Winter","City"
-1.68689783196896,20.8175271283835,1005.52854023855,10.3059969772585,NA,"Autumn","Town"
20.0455908803269,98.8893804140389,999.055478286896,22.6816974417306,NA,"Autumn","City"
-19.9856662051752,77.8600311372429,974.17324474601,12.6575006428175,NA,"Spring","City"
-7.48580258339643,33.5325222229585,993.473347948406,26.6407997393981,NA,"Winter","Town"
35.9820476407185,62.1404288569465,1018.52014073222,29.6743347798474,NA,"Spring","City"
35.5386849166825,64.597771409899,1017.54942506878,26.6280219820328,NA,"Winter","City"
24.0456580603495,5.44073844794184,1034.56600167683,4.87581923604012,NA,"Autumn","City"
-0.0156809948384762,88.758612354286,992.075771359204,9.42927582655102,NA,"Autumn","Village"
10.9037997899577,65.8675608225167,1008.17712719328,10.3246775711887,NA,"Summer","Town"
24.638478779234,41.1292609293014,1008.16581851313,17.717985638883,NA,"Winter","City"
17.1495544025674,34.6549262059852,1028.06917616177,10.3117950749584,NA,"Spring","City"
17.5747206714004,55.7868191739544,1011.89040114693,6.61436943802983,NA,"Spring","City"
-6.97053810581565,22.3028010455891,1000.45372775182,8.70381804183125,NA,"Spring","City"
-7.0059613417834,77.54162538331,981.921962308446,9.71840344369411,NA,"Winter","Town"
3.33670171909034,72.8706524474546,979.337264521397,27.7219547680579,144.074579048902,"Winter","City"
36.5473415190354,0.858596689067781,1039.07390933619,5.08418851532042,NA,"Winter","City"
37.7564808260649,96.3922724826261,987.64523250054,2.37355410587043,NA,"Summer","City"
24.3913167528808,73.4745349735022,1017.13074980698,5.31099096173421,NA,"Winter","Village"
23.9947543432936,20.9887102711946,1016.18662008111,28.5085911350325,NA,"Autumn","Village"
12.1456773998216,19.229054893367,1017.44806368655,18.2084407657385,NA,"Autumn","City"
-19.8636220348999,1.77903012372553,993.316216807512,11.3130507222377,NA,"Spring","City"
16.5362471528351,54.3289042077959,1013.53133462543,11.7859364650212,NA,"Autumn","City"
30.2080935658887,7.22968180198222,1040.42987629822,13.2674728659913,NA,"Autumn","City"
25.0913537619635,37.3651430709288,1012.26606449157,1.25216335756704,NA,"Winter","City"
7.16389435343444,77.2012486122549,1007.47994961983,20.479792538099,NA,"Autumn","Town"
12.1473996294662,46.9508821843192,1010.53948533463,2.58991446811706,51.8882167991251,"Summer","City"
12.2426017187536,17.4933413974941,1018.91576483971,8.89114375691861,NA,"Summer","City"
-19.9171493854374,82.1627068333328,984.720043302255,9.01210423093289,NA,"Winter","City"
1.33995722979307,98.1083499966189,977.388501610135,19.5392347779125,NA,"Summer","Village"
16.7279854090884,62.6274902373552,999.173404740307,28.5264284955338,NA,"Summer","City"
29.7365278331563,50.6261049769819,998.183338108506,29.7924528457224,NA,"Spring","Village"
1.40331996139139,30.4171829717234,989.220890784636,22.4073051195592,NA,"Winter","Town"
4.63810754939914,12.691273028031,1013.62097783952,14.6654521836899,NA,"Spring","City"
14.4085539365187,54.5478983549401,990.861321949866,7.00835442636162,NA,"Spring","City"
15.3806982142851,63.1109261885285,1000.41634975824,25.2572797355242,NA,"Autumn","City"
23.1794375414029,81.5221257507801,983.808835597839,14.3951612105593,NA,"Winter","Town"
3.69838271290064,1.87303177081048,1026.14481998448,29.8680911329575,NA,"Autumn","City"
35.1522357482463,70.147998072207,1014.71035589191,2.93300055200234,NA,"Winter","City"
37.7542176144198,38.5731718270108,1011.72662669635,10.8792072278447,NA,"Spring","City"
-5.98858846817166,7.24957622587681,1011.89306503024,1.08646891079843,NA,"Summer","City"
23.4698559995741,44.1877350443974,1020.34438620339,26.8259006529115,NA,"Winter","City"
34.2180715082213,0.156294857151806,1013.87793584366,10.3290434251539,NA,"Summer","City"
16.2084450852126,64.5565430633724,1000.16880216621,11.9970693276264,NA,"Winter","City"
17.8904379345477,64.7733310004696,1001.61713382186,6.45303293131292,NA,"Summer","Town"
36.2431509792805,70.5220775445923,1014.30886663947,24.9906064127572,NA,"Autumn","Village"
31.0289650410414,35.7648463686928,1010.75984945014,4.38018242362887,NA,"Summer","Village"
14.7892539435998,51.3624612940475,1011.9895544456,9.73069157917053,NA,"Summer","City"
29.2842354346067,65.7277480233461,1005.49656619023,24.3243529298343,NA,"Autumn","City"
-13.1768834544346,30.2717510145158,991.792069504109,29.7891815006733,NA,"Winter","Village"
25.870465519838,62.3145873192698,993.8737730892,2.13794658193365,122.79283744283,"Autumn","Town"
17.4168074317276,83.7673282250762,972.25062486233,19.9809208908118,NA,"Autumn","City"
-11.0932035977021,32.0363883627579,993.421487876085,0.608920943923295,NA,"Autumn","City"
-15.184132005088,18.6971363378689,1017.89879114746,4.14256617659703,NA,"Spring","City"
7.84417307935655,64.5465217530727,1004.50173630686,5.72406028630212,NA,"Autumn","City"
26.7620896873996,62.6512518385425,999.298949752406,26.4730381965637,NA,"Summer","City"
24.011677573435,71.8035765457898,1006.47248923282,6.63862095214427,NA,"Summer","Town"
29.0338266640902,32.3030912782997,999.427351359709,6.97567529277876,NA,"Autumn","Town"
-9.79025112465024,83.2499733194709,991.025998480331,16.2472758977674,NA,"Summer","Town"
36.683219531551,45.8356963936239,1012.9086225663,15.7533993059769,NA,"Autumn","City"
-2.38256951794028,53.9831716567278,983.854785149755,27.8079317347147,175.794444326311,"Autumn","City"
-11.0556768532842,11.3696373766288,990.381111504832,9.64028367307037,NA,"Summer","Town"
23.1627154769376,19.0935448976234,1035.00814304621,27.2102248342708,NA,"Summer","City"
-0.554842851124704,11.6058432031423,1005.80241079527,22.7817371394485,NA,"Winter","City"
26.7285699117929,42.1248101163656,1013.73464461299,29.9521838268265,NA,"Winter","Town"
3.66646010894328,75.638217269443,980.112390333311,9.01394804706797,NA,"Winter","Town"
20.715572074987,10.803627432324,1017.57656049686,29.0181344817393,NA,"Summer","City"
26.5495025645941,90.3883708175272,1012.30403596637,13.2672814442776,132.861132314429,"Winter","Town"
-8.72785735875368,55.4691428085789,980.927488071086,16.5047621168196,NA,"Summer","Town"
-18.2548508653417,93.345059081912,974.232877238734,8.0119601287879,NA,"Autumn","City"
-11.8571721762419,7.58710252121091,1023.48731434975,16.2793341628276,156.185293477029,"Winter","Town"
20.8098506880924,53.5257931565866,1001.89782358638,29.2527546454221,NA,"Winter","City"
36.089377226308,98.2787157874554,1017.47043859488,15.3099803254008,NA,"Autumn","City"
13.0296450620517,88.6227318318561,990.845965696146,20.7879871339537,NA,"Summer","City"
16.1059741256759,3.01937062758952,1013.61151723026,20.081710901577,NA,"Autumn","Town"
-8.18033071234822,87.7106143161654,984.044985132985,0.521527267992496,NA,"Spring","City"
12.1141966339201,45.14267120976,1003.98314304359,10.5667308345437,NA,"Winter","Town"
-9.22665564343333,11.903025675565,1010.08361230746,18.0431642476469,NA,"Spring","Village"
7.11318966466933,97.8524074191228,987.638018582784,15.7105879671872,NA,"Autumn","City"
-0.976798892952502,15.0187633000314,996.006765784084,5.75956161366776,NA,"Autumn","Town"
-13.0295197758824,13.8353541959077,993.527928267411,1.39406239846721,NA,"Summer","Town"
-8.83387059438974,84.9403046537191,980.333132402195,26.6899966495112,NA,"Winter","Town"
23.7838057987392,19.7974140755832,1012.47673403383,26.2248785141855,NA,"Autumn","City"
4.71232427284122,54.7185925301164,987.250140180479,7.26400243118405,NA,"Autumn","Village"
4.84298090450466,1.98491457849741,1018.35975613592,2.48282488435507,NA,"Winter","Town"
8.8186077401042,29.9842872191221,1009.78060797056,9.92368325125426,NA,"Winter","City"
5.64966793637723,6.43219125922769,1013.23848040879,24.1571049881168,NA,"Spring","City"
-11.8105783918872,24.9381781322882,1014.89463561929,13.9437089022249,NA,"Autumn","City"
29.4807643815875,14.8046812275425,1027.24514859831,19.5675649819896,NA,"Spring","City"
15.5382545525208,3.43001410365105,1032.23928495205,18.5061168414541,NA,"Winter","City"
27.6638186583295,5.6345225777477,1015.7815519493,0.303858288098127,198.315238999203,"Summer","City"
26.1419455427676,32.5937564484775,999.416970814558,7.56340563995764,NA,"Summer","Town"
35.0833850353956,64.6626938832924,1007.10827202541,24.7459329036064,10.5022454168648,"Spring","City"
31.7577866232023,35.6901358813047,1021.70316748583,0.422653493005782,NA,"Summer","Town"
-0.981485731899738,92.9562370991334,1002.26369342654,22.2238502162509,NA,"Summer","Town"
-4.44436544086784,23.2482295483351,1003.34422339011,28.3546281605959,NA,"Spring","Town"
24.5359871163964,19.638338079676,1021.50261758673,25.7607638183981,NA,"Spring","City"
24.8416670085862,35.1475301897153,999.185464735581,3.12854279531166,NA,"Summer","Town"
35.0742420414463,12.9698006669059,1043.49791903594,3.30291633261368,NA,"Autumn","Town"
27.5914725521579,56.0233942465857,985.502031425267,19.1243146033958,NA,"Summer","Town"
-12.0002229046077,87.8842673497275,982.582688997863,24.7314733942039,NA,"Autumn","City"
-2.7350148698315,26.8843665719032,990.533640397328,17.7746077766642,NA,"Spring","Town"
-8.31943137105554,7.07200507167727,1020.6075256177,2.61359673924744,NA,"Autumn","City"
27.0465629594401,88.4900171775371,1003.62513403287,19.065177384764,NA,"Winter","City"
-12.2676702961326,63.6374310124665,989.982325858446,19.8194501898251,NA,"Autumn","Town"
-12.2546429885551,17.6903714193031,1006.66291768257,28.7231030850671,NA,"Summer","Town"
-15.6648133229464,77.995588327758,982.416247916864,8.95357057917863,NA,"Spring","Town"
-16.8122309911996,31.7204935709015,987.961705295963,11.1464225593954,NA,"Summer","Village"
11.9124661851674,97.9984333273023,1005.51447582292,15.6294286460616,61.6417942102998,"Summer","Village"
-13.2615055004135,48.5045291949064,1005.30525374113,13.4176641935483,NA,"Winter","City"
24.5912631833926,68.0054103489965,1013.87145344966,7.21679806010798,NA,"Winter","City"
23.878928637132,34.4780198298395,1018.88007645531,18.1816735421307,NA,"Winter","City"
33.1070612231269,20.3374296193942,1035.79734461295,13.3532851142809,NA,"Spring","Village"
11.0266633331776,4.32039990555495,1015.53307649899,29.0465711639263,NA,"Spring","City"
31.1158590996638,91.0933585837483,982.401036750134,23.1270656827837,83.3314792253077,"Summer","City"
6.56777609605342,27.4612110573798,1003.31003881807,7.06839045742527,177.431200118735,"Autumn","Town"
-10.5271939747036,5.26291120331734,996.846662364706,28.8407206116244,NA,"Spring","Town"
6.53947832994163,48.5250567551702,1005.09032616013,21.5174652566202,NA,"Autumn","City"
38.0640200339258,70.7512160763144,997.288385103982,4.69769942108542,NA,"Autumn","City"
9.07527576666325,67.867679009214,1002.05008679633,24.9578695278615,NA,"Summer","Town"
-4.85249363351613,53.628939227201,999.296988576823,3.93924619769678,NA,"Autumn","Village"
-4.41860118880868,27.3672394920141,1014.04098492573,16.0407083434984,NA,"Autumn","Town"
12.5209564529359,1.03393534664065,1031.58395063953,10.1596079184674,NA,"Spring","City"
18.9925502566621,7.16741487849504,1012.53136244279,28.0542633868754,NA,"Spring","City"
0.185147938318551,47.2895315848291,1016.3797929275,18.0892483075149,NA,"Autumn","Town"
-16.3430152228102,36.7946272017434,996.364671147301,17.625245321542,NA,"Winter","City"
7.07865101285279,65.4741399455816,989.782432280647,19.8825708031654,NA,"Autumn","City"
30.3253020066768,20.9854832617566,1007.94105006579,3.0336759542115,NA,"Winter","Town"
14.4782400596887,50.6457721348852,1026.18722802131,21.2711118394509,43.2259392924607,"Autumn","City"
1.20102264452726,85.0066748214886,996.244028943672,29.3073853407986,NA,"Summer","City"
12.8455646941438,93.8463984522969,1004.50018338653,0.0381660461425781,NA,"Autumn","Town"
33.5631156293675,9.6263702493161,1021.32260355931,2.51886479090899,NA,"Autumn","City"
9.39943423494697,32.596913119778,1016.55687713014,25.5772644840181,NA,"Winter","City"
-9.70207320991904,31.9731565890834,981.545545202973,8.46004974329844,NA,"Winter","Town"
12.5818596407771,8.26799003407359,1008.812561613,16.8617380480282,NA,"Summer","Town"
37.6880617532879,88.3361649233848,1001.48935433067,19.195021034684,NA,"Autumn","Village"
-1.1789706768468,38.858183240518,966.469492765845,24.6441508037969,NA,"Summer","City"
29.2308728862554,90.105541748926,989.799288707168,22.7117361361161,142.245634598657,"Spring","Town"
-1.57673597335815,56.8809684365988,1001.54826521097,11.9445940456353,NA,"Winter","City"
-8.87278513051569,89.6374381845817,967.697522828677,8.36735615506768,NA,"Winter","City"
-17.0991933951154,0.89950985275209,1000.32407239209,29.5431356574409,NA,"Winter","City"
-5.25955116376281,48.6693106591702,994.409041349071,12.9045566311106,NA,"Autumn","City"
1.06641532853246,35.1144583662972,994.44461042317,19.6947004459798,NA,"Winter","Town"
-10.4586570942774,77.233893959783,984.420184231163,20.2010571118444,NA,"Spring","Village"
-1.75412019249052,73.8445388618857,993.609339584652,0.0068065314553678,NA,"Spring","Village"
-18.9471005136147,64.9680299218744,975.844357469105,6.44103838596493,NA,"Autumn","Town"
39.7931607533246,46.2682385696098,1011.82858608328,0.38374993018806,NA,"Winter","City"
28.2635987596586,60.0893326336518,1013.48454150214,20.4116707714275,NA,"Autumn","City"
-14.80516389478,72.322224220261,970.223805223961,5.78613372053951,NA,"Spring","City"
32.1959961811081,69.7498780442402,1024.95441796406,14.4085013098083,NA,"Autumn","Village"
13.2751518022269,93.7873176531866,1006.9757367682,0.103382875677198,NA,"Autumn","City"
5.2827053098008,85.1316375657916,993.209939375765,21.9430821714923,NA,"Summer","City"
-15.9417908545583,3.40169102419168,1004.45791357472,15.2521031093784,NA,"Winter","City"
13.686277391389,21.385744586587,999.148054556046,9.91661556763574,NA,"Winter","Village"
-15.7566863438115,92.2208722680807,954.453698427951,7.86801104201004,NA,"Winter","City"
-7.31648366898298,68.014100776054,1007.34728145796,10.5359042761847,NA,"Winter","City"
12.977224807255,76.5587564790621,978.300564884754,10.2674148883671,NA,"Summer","City"
8.91888690181077,5.73070985265076,1036.19464011028,6.40100435586646,59.0155542828143,"Spring","City"
-10.4318087268621,91.7117482516915,984.272114531371,3.9161208900623,NA,"Autumn","City"
-11.0252602957189,28.5167834255844,990.941445294137,0.341877287719399,NA,"Autumn","City"
9.95637282263488,74.9437369871885,996.787458724674,2.52595716621727,NA,"Winter","Town"
36.433892683126,62.1898254612461,998.208246232272,25.3284996282309,NA,"Spring","City"
0.05387959536165,53.637297055684,996.160611598877,22.2539037186652,NA,"Summer","City"
-8.6939402250573,2.22480320371687,1016.51764491711,9.28012418327853,NA,"Spring","City"
-3.81702930200845,97.1479091560468,980.45465941843,19.9617694644257,NA,"Winter","City"
11.8446446862072,60.0756575120613,1008.68975080665,1.86580896377563,NA,"Winter","City"
-18.7129862885922,41.7354866629466,986.959825747681,13.4852155996487,NA,"Spring","City"
27.925618449226,35.5751494178548,1020.7806663772,25.7808888377622,131.82638278231,"Spring","Town"
-13.3798939874396,2.29976654518396,1009.87829297263,17.3539504408836,NA,"Summer","Village"
12.3878971487284,2.84570364747196,1021.77147288616,25.78219614923,NA,"Autumn","City"
14.2740338481963,52.0611255196854,985.172873709022,4.69356689136475,NA,"Autumn","Town"
17.1370928175747,61.2895134836435,1013.23917016812,15.2714004996233,NA,"Summer","Town"
22.8912216098979,2.61945070233196,1024.87091651557,16.5890406724066,NA,"Autumn","City"
-12.6019652793184,9.43232069257647,1016.26639275247,26.2612379388884,NA,"Winter","City"
-1.33702287450433,91.8795987032354,986.557693915734,27.1295966324396,NA,"Summer","City"
36.7443497572094,74.9476029071957,1021.17721857065,8.17730924813077,NA,"Summer","City"
10.0015055434778,7.53811523318291,1021.28108548883,3.96000340115279,NA,"Spring","City"
-11.8861700547859,31.4158155350015,1019.60412599851,6.91227110568434,72.2236087080091,"Spring","Town"
32.1554692322388,88.4841464692727,1010.35182083687,2.42398122791201,NA,"Summer","City"
-7.69702327437699,13.0208112997934,1011.21288459529,25.9456369956024,NA,"Winter","City"
35.5027534579858,23.5177889466286,1030.34753541488,25.7430656673387,78.2818474341184,"Spring","Village"
33.2052158936858,54.5309099368751,1022.15518952704,22.3843836179003,NA,"Spring","City"
-11.8222504854202,36.0991198802367,1003.25242317856,6.48832051316276,NA,"Spring","City"
27.1209665294737,71.3568416424096,1004.6031826993,28.4949777228758,NA,"Autumn","City"
7.19820484984666,93.1475756922737,1000.64952689264,0.976155654061586,NA,"Autumn","City"
-11.8554548360407,88.8395095011219,976.148470103389,6.09410859877244,NA,"Winter","City"
33.1132622109726,68.3514512144029,1024.65699772052,25.4530089581385,NA,"Autumn","Town"
0.202812408097088,58.3071160828695,1009.95259635856,29.3342834617943,NA,"Autumn","City"
-0.843553091399372,8.53084553964436,1015.77026203941,19.443135028705,NA,"Autumn","City"
4.22696888446808,22.7383946301416,1020.73655311156,13.0361329531297,NA,"Winter","Town"
8.74463842250407,42.9707480594516,1010.85043467157,2.18033210607246,NA,"Spring","Town"
2.07410921342671,9.26066129468381,1005.76987935791,28.1906187767163,NA,"Autumn","City"
7.94143405742943,36.9733549887314,1006.4114808648,10.6460742722265,NA,"Summer","Village"
-17.0064708264545,99.6788079850376,982.655013424058,4.84599837334827,NA,"Autumn","Village"
-8.75859730411321,18.6674156226218,981.159688436806,29.782837126404,NA,"Autumn","Town"
38.959564822726,44.6062602102757,1006.13761248883,8.61165488138795,NA,"Autumn","Town"
-0.303555824793875,73.9146528067067,983.628205265789,10.7909231563099,NA,"Winter","Town"
-9.7402165690437,12.9686167929322,1019.74543683759,24.0090294065885,NA,"Autumn","Village"
9.29529367014766,99.5822190772742,977.742053934225,17.1548354323022,NA,"Spring","City"
-18.8787552993745,79.9385098274797,973.215757538413,3.83476858958602,NA,"Winter","City"
0.369105022400618,13.551393407397,997.190461945339,15.3635158133693,NA,"Autumn","City"
-18.2201974652708,71.3651943486184,962.768835160843,12.5999875646085,NA,"Autumn","Village"
32.0337197836488,41.7587046511471,1029.1369404568,4.07852362375706,NA,"Autumn","Village"
23.9024559827521,32.2078316705301,1020.52064036524,19.9303696327843,NA,"Summer","Town"
-1.08435219153762,99.6276065008715,987.190090628795,26.5494944038801,NA,"Winter","City"
3.18724070675671,74.2598044686019,994.457012377886,13.7657652189955,NA,"Autumn","City"
-0.0532405683770776,58.2936095772311,996.887938594233,0.545381822157651,NA,"Autumn","Town"
-14.613321730867,11.4947622641921,1009.56365727877,25.5112949386239,162.258316017687,"Summer","City"
25.4233361501247,36.5150526631624,1005.03178520175,17.5338833942078,NA,"Winter","City"
16.178109832108,64.9283313192427,987.993513622392,29.8628349881619,NA,"Summer","City"
-11.2760016461834,49.8191190650687,993.557511227535,22.0524265011773,NA,"Autumn","City"
-18.0489509925246,34.2310970183462,994.001584206224,23.4597986005247,NA,"Autumn","City"
9.0260884957388,4.75956369191408,1010.48554536736,14.7206316282973,NA,"Winter","Village"
6.67417167220265,77.070085098967,995.485836554477,14.6392487059347,NA,"Winter","City"
-16.3768646027893,44.2510156193748,993.134946845254,25.1909318310209,NA,"Autumn","Town"
-0.349638676270843,55.9362427098677,980.305901169899,21.7792409006506,NA,"Summer","City"
32.7057428378612,13.9006626559421,1030.93259460373,29.4220500835218,173.408371442929,"Autumn","City"
35.8362931758165,67.4180095549673,1008.34860841559,13.0638431897387,NA,"Spring","Town"
3.53070741984993,10.6324828462675,1001.14509170335,24.4620710425079,NA,"Winter","Village"
-10.4691935097799,49.4358820607886,991.339765719435,27.5202129478566,NA,"Winter","Village"
-0.803143936209381,58.7490444770083,989.53688461915,11.5445588179864,NA,"Winter","Village"
-1.58206278458238,41.5183283155784,1002.5953239563,17.2208771877922,NA,"Winter","Village"
-13.5313247330487,22.869488177821,998.902439977192,5.79340227646753,NA,"Summer","Town"
38.7600582046434,6.46605710498989,1031.14201064077,20.8358521736227,NA,"Autumn","City"
9.81420568656176,69.3752904189751,992.225206312558,24.6066773543134,NA,"Spring","City"
-14.4155196845531,74.0537072066218,986.435433505778,2.23343548597768,NA,"Autumn","Town"
-7.29358050972223,67.2461993759498,993.962125777316,0.181853924877942,NA,"Winter","City"
35.8300447743386,90.4801103053614,997.574746944064,1.19201811728999,NA,"Spring","City"
-2.18921559397131,64.4629267510027,969.686503261684,15.0533066131175,NA,"Autumn","City"
